id_lectura,sensor_id,humedad_suelo,temperatura_suelo,conductividad_electrica,timestamp
4372,7,55.77,18.3,1.155,2026-01-18 18:00:00
4373,10,44.51,14.0,1.143,2026-01-18 00:00:00
4374,10,44.14,14.3,1.092,2026-01-18 06:00:00
4375,10,40.87,17.2,1.041,2026-01-18 12:00:00
4376,10,44.76,16.4,1.11,2026-01-18 18:00:00
4377,13,12.9,13.4,0.951,2026-01-18 00:00:00
4378,13,11.19,14.8,0.839,2026-01-18 06:00:00
4379,13,10.39,18.8,0.829,2026-01-18 12:00:00
4380,13,12.59,17.0,0.882,2026-01-18 18:00:00
4381,17,56.59,15.4,1.152,2026-01-18 00:00:00
4382,17,53.94,15.4,1.138,2026-01-18 06:00:00
4383,17,52.37,20.6,1.081,2026-01-18 12:00:00
4384,17,53.34,17.5,1.2,2026-01-18 18:00:00
4385,20,51.32,14.4,1.099,2026-01-18 00:00:00
4386,20,49.01,14.8,1.116,2026-01-18 06:00:00
4387,20,47.63,17.5,1.068,2026-01-18 12:00:00
4388,20,48.74,16.9,1.03,2026-01-18 18:00:00
4389,23,40.51,15.6,1.17,2026-01-18 00:00:00
4390,23,39.61,15.6,1.045,2026-01-18 06:00:00
4391,23,37.48,19.9,0.964,2026-01-18 12:00:00
4392,23,40.67,17.0,1.02,2026-01-18 18:00:00
4393,25,17.72,13.3,0.935,2026-01-18 00:00:00
4394,25,16.84,15.8,0.993,2026-01-18 06:00:00
4395,25,14.52,19.3,0.888,2026-01-18 12:00:00
4396,25,15.53,17.6,0.93,2026-01-18 18:00:00
4397,29,54.74,14.3,1.082,2026-01-18 00:00:00
4398,29,52.86,14.4,1.229,2026-01-18 06:00:00
4399,29,51.57,19.2,1.055,2026-01-18 12:00:00
4400,29,53.86,17.4,1.197,2026-01-18 18:00:00
4401,1,40.15,14.7,1.099,2026-01-19 00:00:00
4402,1,38.73,15.9,1.042,2026-01-19 06:00:00
4403,1,36.16,19.0,1.011,2026-01-19 12:00:00
4404,1,38.37,18.0,1.048,2026-01-19 18:00:00
4405,5,52.14,14.3,1.089,2026-01-19 00:00:00
4406,5,49.43,15.4,1.011,2026-01-19 06:00:00
4407,5,48.04,17.4,1.021,2026-01-19 12:00:00
4408,5,50.05,17.7,1.135,2026-01-19 18:00:00
4409,7,54.57,13.1,1.123,2026-01-19 00:00:00
4410,7,53.19,14.4,1.133,2026-01-19 06:00:00
4411,7,52.54,17.9,1.152,2026-01-19 12:00:00
4412,7,54.54,16.3,1.107,2026-01-19 18:00:00
4413,10,44.93,12.8,1.083,2026-01-19 00:00:00
4414,10,42.74,13.7,1.014,2026-01-19 06:00:00
4415,10,41.75,17.3,1.131,2026-01-19 12:00:00
4416,10,45.87,15.1,1.102,2026-01-19 18:00:00
4417,13,12.41,14.0,0.814,2026-01-19 00:00:00
4418,13,11.41,14.4,0.858,2026-01-19 06:00:00
4419,13,10.0,18.8,0.826,2026-01-19 12:00:00
4420,13,12.24,17.7,0.953,2026-01-19 18:00:00
4421,17,55.34,11.4,1.139,2026-01-19 00:00:00
4422,17,55.22,13.1,1.154,2026-01-19 06:00:00
4423,17,53.43,16.5,1.123,2026-01-19 12:00:00
4424,17,56.19,13.8,1.214,2026-01-19 18:00:00
4425,20,47.63,12.0,1.125,2026-01-19 00:00:00
4426,20,49.32,12.7,1.081,2026-01-19 06:00:00
4427,20,46.03,16.4,1.025,2026-01-19 12:00:00
4428,20,48.31,15.3,1.096,2026-01-19 18:00:00
4429,23,40.28,13.5,1.03,2026-01-19 00:00:00
4430,23,40.15,14.6,1.087,2026-01-19 06:00:00
4431,23,39.75,18.5,1.043,2026-01-19 12:00:00
4432,23,41.35,16.0,1.05,2026-01-19 18:00:00
4433,25,17.68,13.8,1.011,2026-01-19 00:00:00
4434,25,15.85,14.7,0.89,2026-01-19 06:00:00
4435,25,14.96,18.8,0.914,2026-01-19 12:00:00
4436,25,16.03,18.0,0.924,2026-01-19 18:00:00
4437,29,56.02,14.9,1.214,2026-01-19 00:00:00
4438,29,54.0,15.4,1.102,2026-01-19 06:00:00
4439,29,52.36,18.9,1.171,2026-01-19 12:00:00
4440,29,55.77,17.1,1.16,2026-01-19 18:00:00
4441,1,40.99,22.3,1.025,2026-01-20 00:00:00
4442,1,37.88,24.6,1.002,2026-01-20 06:00:00
4443,1,35.77,26.8,0.998,2026-01-20 12:00:00
4444,1,40.27,25.7,1.103,2026-01-20 18:00:00
4445,5,51.34,22.9,1.162,2026-01-20 00:00:00
4446,5,49.31,23.1,1.109,2026-01-20 06:00:00
4447,5,47.44,27.4,1.092,2026-01-20 12:00:00
4448,5,50.65,25.7,1.17,2026-01-20 18:00:00
4449,7,56.16,22.0,1.188,2026-01-20 00:00:00
4450,7,53.75,23.8,1.068,2026-01-20 06:00:00
4451,7,51.7,27.1,1.139,2026-01-20 12:00:00
4452,7,55.05,25.2,1.186,2026-01-20 18:00:00
4453,10,46.27,22.0,1.162,2026-01-20 00:00:00
4454,10,43.21,23.5,1.063,2026-01-20 06:00:00
4455,10,41.78,27.2,1.09,2026-01-20 12:00:00
4456,10,44.8,24.8,1.01,2026-01-20 18:00:00
4457,13,13.73,21.4,0.89,2026-01-20 00:00:00
4458,13,11.03,22.3,0.878,2026-01-20 06:00:00
4459,13,10.0,25.5,0.776,2026-01-20 12:00:00
4460,13,11.63,23.7,0.94,2026-01-20 18:00:00
4461,17,54.44,22.3,1.18,2026-01-20 00:00:00
4462,17,55.53,23.8,1.067,2026-01-20 06:00:00
4463,17,51.06,26.3,1.1,2026-01-20 12:00:00
4464,17,54.11,25.4,1.071,2026-01-20 18:00:00
4465,20,50.32,22.0,0.985,2026-01-20 00:00:00
4466,20,49.7,22.8,1.146,2026-01-20 06:00:00
4467,20,45.63,26.4,1.119,2026-01-20 12:00:00
4468,20,48.42,24.9,1.084,2026-01-20 18:00:00
4469,23,41.91,22.0,1.079,2026-01-20 00:00:00
4470,23,41.16,22.0,1.018,2026-01-20 06:00:00
4471,23,38.37,27.2,1.036,2026-01-20 12:00:00
4472,23,41.32,24.5,1.042,2026-01-20 18:00:00
4473,25,17.59,23.2,0.871,2026-01-20 00:00:00
4474,25,14.66,23.6,0.952,2026-01-20 06:00:00
4475,25,14.42,27.1,0.855,2026-01-20 12:00:00
4476,25,15.8,25.1,0.934,2026-01-20 18:00:00
4477,29,57.81,22.6,1.139,2026-01-20 00:00:00
4478,29,57.3,24.3,1.102,2026-01-20 06:00:00
4479,29,54.79,27.8,1.082,2026-01-20 12:00:00
4480,29,57.28,26.5,1.131,2026-01-20 18:00:00
4481,1,39.95,16.3,1.057,2026-01-21 00:00:00
4482,1,38.7,17.5,0.933,2026-01-21 06:00:00
4483,1,37.11,21.2,1.032,2026-01-21 12:00:00
4484,1,39.28,19.4,1.057,2026-01-21 18:00:00
4485,5,52.85,17.4,1.206,2026-01-21 00:00:00
4486,5,51.24,18.7,1.186,2026-01-21 06:00:00
4487,5,49.25,22.5,1.001,2026-01-21 12:00:00
4488,5,50.39,20.1,1.161,2026-01-21 18:00:00
4489,7,55.98,17.7,1.149,2026-01-21 00:00:00
4490,7,54.73,18.6,1.108,2026-01-21 06:00:00
4491,7,54.24,23.3,1.102,2026-01-21 12:00:00
4492,7,55.96,20.4,1.119,2026-01-21 18:00:00
4493,10,45.97,16.8,1.06,2026-01-21 00:00:00
4494,10,44.12,18.1,1.068,2026-01-21 06:00:00
4495,10,41.12,22.4,1.094,2026-01-21 12:00:00
4496,10,45.25,20.6,1.017,2026-01-21 18:00:00
4497,13,10.86,17.4,0.845,2026-01-21 00:00:00
4498,13,10.0,18.8,0.843,2026-01-21 06:00:00
4499,13,10.0,22.0,0.883,2026-01-21 12:00:00
4500,13,11.13,19.4,0.795,2026-01-21 18:00:00
4501,17,56.81,19.0,1.018,2026-01-21 00:00:00
4502,17,56.29,19.0,1.139,2026-01-21 06:00:00
4503,17,53.85,21.7,1.11,2026-01-21 12:00:00
4504,17,56.21,20.9,1.183,2026-01-21 18:00:00
4505,20,50.54,18.9,1.059,2026-01-21 00:00:00
4506,20,49.02,19.7,1.15,2026-01-21 06:00:00
4507,20,45.63,23.5,1.03,2026-01-21 12:00:00
4508,20,50.93,21.0,1.047,2026-01-21 18:00:00
4509,23,43.53,17.6,1.024,2026-01-21 00:00:00
4510,23,41.85,18.1,1.019,2026-01-21 06:00:00
4511,23,39.31,22.7,1.11,2026-01-21 12:00:00
4512,23,42.95,20.5,1.095,2026-01-21 18:00:00
4513,25,17.72,18.0,0.953,2026-01-21 00:00:00
4514,25,14.95,19.2,0.917,2026-01-21 06:00:00
4515,25,12.41,22.5,0.774,2026-01-21 12:00:00
4516,25,17.32,20.3,0.894,2026-01-21 18:00:00
4517,29,54.66,17.9,1.093,2026-01-21 00:00:00
4518,29,53.16,18.9,1.154,2026-01-21 06:00:00
4519,29,51.84,22.1,1.111,2026-01-21 12:00:00
4520,29,53.12,21.6,1.093,2026-01-21 18:00:00
4521,1,39.87,21.1,1.053,2026-01-22 00:00:00
4522,1,38.31,21.1,1.016,2026-01-22 06:00:00
4523,1,36.87,25.2,1.066,2026-01-22 12:00:00
4524,1,39.18,23.4,0.969,2026-01-22 18:00:00
4525,5,51.9,21.5,1.119,2026-01-22 00:00:00
4526,5,50.33,22.0,1.171,2026-01-22 06:00:00
4527,5,49.13,25.8,1.057,2026-01-22 12:00:00
4528,5,52.22,25.1,1.074,2026-01-22 18:00:00
4529,7,55.6,20.2,1.164,2026-01-22 00:00:00
4530,7,54.61,21.6,1.186,2026-01-22 06:00:00
4531,7,53.13,24.8,1.16,2026-01-22 12:00:00
4532,7,54.76,22.8,1.115,2026-01-22 18:00:00
4533,10,44.61,20.8,1.058,2026-01-22 00:00:00
4534,10,44.28,22.4,0.977,2026-01-22 06:00:00
4535,10,41.77,24.6,1.139,2026-01-22 12:00:00
4536,10,44.24,23.3,1.053,2026-01-22 18:00:00
4537,13,13.29,21.7,0.836,2026-01-22 00:00:00
4538,13,10.38,22.7,0.924,2026-01-22 06:00:00
4539,13,10.0,25.8,1.01,2026-01-22 12:00:00
4540,13,10.91,23.6,0.874,2026-01-22 18:00:00
4541,17,56.47,21.6,1.051,2026-01-22 00:00:00
4542,17,56.22,21.2,1.051,2026-01-22 06:00:00
4543,17,53.1,25.9,1.185,2026-01-22 12:00:00
4544,17,56.04,24.1,1.165,2026-01-22 18:00:00
4545,20,50.5,20.1,1.111,2026-01-22 00:00:00
4546,20,49.23,22.1,1.015,2026-01-22 06:00:00
4547,20,47.04,24.6,1.126,2026-01-22 12:00:00
4548,20,50.2,23.7,1.066,2026-01-22 18:00:00
4549,23,40.02,21.6,1.074,2026-01-22 00:00:00
4550,23,37.16,23.3,1.03,2026-01-22 06:00:00
4551,23,36.29,26.2,1.072,2026-01-22 12:00:00
4552,23,40.52,25.2,0.975,2026-01-22 18:00:00
4553,25,18.66,20.6,0.876,2026-01-22 00:00:00
4554,25,14.76,22.5,0.87,2026-01-22 06:00:00
4555,25,12.98,25.4,0.88,2026-01-22 12:00:00
4556,25,14.86,23.7,0.88,2026-01-22 18:00:00
4557,29,56.04,20.6,1.146,2026-01-22 00:00:00
4558,29,54.42,22.2,1.182,2026-01-22 06:00:00
4559,29,50.83,25.8,1.082,2026-01-22 12:00:00
4560,29,55.72,23.6,1.194,2026-01-22 18:00:00
4561,1,40.04,19.5,1.026,2026-01-23 00:00:00
4562,1,38.49,19.2,1.075,2026-01-23 06:00:00
4563,1,37.0,22.4,1.044,2026-01-23 12:00:00
4564,1,38.92,22.4,1.028,2026-01-23 18:00:00
4565,5,53.21,17.9,1.034,2026-01-23 00:00:00
4566,5,52.47,18.7,1.178,2026-01-23 06:00:00
4567,5,49.97,22.7,1.098,2026-01-23 12:00:00
4568,5,52.47,20.6,1.182,2026-01-23 18:00:00
4569,7,57.13,19.0,1.233,2026-01-23 00:00:00
4570,7,55.07,19.6,1.129,2026-01-23 06:00:00
4571,7,51.57,22.9,1.085,2026-01-23 12:00:00
4572,7,58.03,21.8,1.173,2026-01-23 18:00:00
4573,10,44.28,16.7,1.027,2026-01-23 00:00:00
4574,10,42.71,18.2,1.102,2026-01-23 06:00:00
4575,10,41.6,21.5,1.12,2026-01-23 12:00:00
4576,10,45.34,19.7,1.131,2026-01-23 18:00:00
4577,13,11.48,18.6,0.976,2026-01-23 00:00:00
4578,13,10.0,18.8,0.843,2026-01-23 06:00:00
4579,13,10.0,22.9,0.893,2026-01-23 12:00:00
4580,13,11.03,21.5,0.946,2026-01-23 18:00:00
4581,17,56.05,17.9,1.172,2026-01-23 00:00:00
4582,17,54.21,18.8,1.142,2026-01-23 06:00:00
4583,17,53.63,21.8,1.076,2026-01-23 12:00:00
4584,17,54.81,21.9,1.075,2026-01-23 18:00:00
4585,20,49.62,19.2,1.098,2026-01-23 00:00:00
4586,20,48.36,19.6,1.087,2026-01-23 06:00:00
4587,20,47.4,22.1,1.033,2026-01-23 12:00:00
4588,20,48.69,21.9,1.092,2026-01-23 18:00:00
4589,23,43.15,20.3,1.054,2026-01-23 00:00:00
4590,23,39.83,19.6,0.934,2026-01-23 06:00:00
4591,23,39.0,24.3,1.0,2026-01-23 12:00:00
4592,23,42.16,22.5,1.024,2026-01-23 18:00:00
4593,25,16.65,20.4,0.893,2026-01-23 00:00:00
4594,25,13.69,20.7,0.885,2026-01-23 06:00:00
4595,25,12.73,23.8,0.797,2026-01-23 12:00:00
4596,25,15.35,22.2,0.877,2026-01-23 18:00:00
4597,29,59.02,18.7,1.15,2026-01-23 00:00:00
4598,29,55.77,19.6,1.119,2026-01-23 06:00:00
4599,29,54.46,22.2,1.147,2026-01-23 12:00:00
4600,29,59.18,21.1,1.186,2026-01-23 18:00:00
4601,1,40.25,15.6,1.04,2026-01-24 00:00:00
4602,1,36.47,16.0,1.009,2026-01-24 06:00:00
4603,1,35.2,18.5,1.06,2026-01-24 12:00:00
4604,1,38.58,17.4,1.03,2026-01-24 18:00:00
4605,5,50.03,14.3,1.122,2026-01-24 00:00:00
4606,5,49.52,15.5,1.194,2026-01-24 06:00:00
4607,5,48.08,19.4,1.08,2026-01-24 12:00:00
4608,5,50.17,17.3,1.14,2026-01-24 18:00:00
4609,7,55.36,16.3,1.099,2026-01-24 00:00:00
4610,7,53.33,16.2,1.09,2026-01-24 06:00:00
4611,7,51.64,18.8,1.134,2026-01-24 12:00:00
4612,7,54.78,17.7,1.164,2026-01-24 18:00:00
4613,10,43.33,13.5,1.095,2026-01-24 00:00:00
4614,10,44.26,14.4,1.102,2026-01-24 06:00:00
4615,10,41.74,18.8,1.033,2026-01-24 12:00:00
4616,10,42.29,16.7,1.003,2026-01-24 18:00:00
4617,13,12.51,14.2,0.895,2026-01-24 00:00:00
4618,13,10.46,15.9,0.853,2026-01-24 06:00:00
4619,13,10.0,18.7,0.852,2026-01-24 12:00:00
4620,13,10.32,17.0,0.901,2026-01-24 18:00:00
4621,17,56.97,13.9,1.089,2026-01-24 00:00:00
4622,17,53.53,15.8,1.064,2026-01-24 06:00:00
4623,17,53.4,18.2,1.186,2026-01-24 12:00:00
4624,17,57.07,16.3,1.088,2026-01-24 18:00:00
4625,20,51.92,15.5,1.051,2026-01-24 00:00:00
4626,20,48.63,15.8,1.171,2026-01-24 06:00:00
4627,20,46.31,20.2,1.054,2026-01-24 12:00:00
4628,20,48.84,17.5,1.123,2026-01-24 18:00:00
4629,23,42.42,16.4,1.009,2026-01-24 00:00:00
4630,23,41.36,16.9,0.996,2026-01-24 06:00:00
4631,23,39.67,20.5,0.917,2026-01-24 12:00:00
4632,23,44.05,18.8,1.0,2026-01-24 18:00:00
4633,25,15.24,14.4,0.913,2026-01-24 00:00:00
4634,25,14.84,15.8,0.853,2026-01-24 06:00:00
4635,25,12.19,18.5,0.871,2026-01-24 12:00:00
4636,25,15.34,16.4,0.948,2026-01-24 18:00:00
4637,29,55.59,14.3,1.075,2026-01-24 00:00:00
4638,29,52.99,15.6,1.088,2026-01-24 06:00:00
4639,29,51.43,19.2,1.056,2026-01-24 12:00:00
4640,29,54.54,17.2,1.127,2026-01-24 18:00:00
4641,1,40.12,19.7,1.033,2026-01-25 00:00:00
4642,1,38.35,20.4,1.049,2026-01-25 06:00:00
4643,1,37.31,25.5,1.002,2026-01-25 12:00:00
4644,1,37.93,23.5,1.074,2026-01-25 18:00:00
4645,5,52.66,19.8,1.156,2026-01-25 00:00:00
4646,5,50.13,20.5,1.159,2026-01-25 06:00:00
4647,5,47.56,25.4,1.047,2026-01-25 12:00:00
4648,5,49.62,22.6,1.172,2026-01-25 18:00:00
4649,7,54.92,18.1,1.073,2026-01-25 00:00:00
4650,7,55.85,19.4,1.074,2026-01-25 06:00:00
4651,7,51.09,22.7,1.042,2026-01-25 12:00:00
4652,7,53.03,21.2,1.168,2026-01-25 18:00:00
4653,10,45.58,19.2,1.035,2026-01-25 00:00:00
4654,10,42.99,20.7,1.055,2026-01-25 06:00:00
4655,10,41.27,24.6,0.959,2026-01-25 12:00:00
4656,10,42.51,22.5,1.098,2026-01-25 18:00:00
4657,13,13.21,19.1,0.929,2026-01-25 00:00:00
4658,13,10.36,20.5,0.866,2026-01-25 06:00:00
4659,13,10.0,24.5,0.862,2026-01-25 12:00:00
4660,13,11.39,21.2,0.978,2026-01-25 18:00:00
4661,17,55.55,18.5,1.056,2026-01-25 00:00:00
4662,17,53.7,19.7,1.11,2026-01-25 06:00:00
4663,17,50.3,23.3,1.038,2026-01-25 12:00:00
4664,17,54.97,21.4,1.176,2026-01-25 18:00:00
4665,20,49.16,19.5,1.029,2026-01-25 00:00:00
4666,20,47.9,19.4,1.145,2026-01-25 06:00:00
4667,20,45.74,23.4,1.01,2026-01-25 12:00:00
4668,20,48.73,22.1,1.134,2026-01-25 18:00:00
4669,23,40.9,17.9,1.043,2026-01-25 00:00:00
4670,23,40.14,18.7,0.945,2026-01-25 06:00:00
4671,23,36.13,22.7,0.977,2026-01-25 12:00:00
4672,23,39.84,21.4,1.009,2026-01-25 18:00:00
4673,25,14.23,19.3,0.872,2026-01-25 00:00:00
4674,25,12.6,20.7,0.906,2026-01-25 06:00:00
4675,25,11.72,23.2,0.856,2026-01-25 12:00:00
4676,25,13.95,21.7,0.854,2026-01-25 18:00:00
4677,29,56.53,19.1,1.166,2026-01-25 00:00:00
4678,29,53.79,20.4,1.061,2026-01-25 06:00:00
4679,29,53.23,22.2,1.148,2026-01-25 12:00:00
4680,29,55.5,21.9,1.138,2026-01-25 18:00:00
4681,1,41.48,18.7,1.061,2026-01-26 00:00:00
4682,1,38.6,19.1,0.988,2026-01-26 06:00:00
4683,1,36.95,23.1,0.985,2026-01-26 12:00:00
4684,1,39.42,20.9,1.047,2026-01-26 18:00:00
4685,5,52.65,18.0,1.129,2026-01-26 00:00:00
4686,5,50.89,19.7,1.057,2026-01-26 06:00:00
4687,5,49.07,22.0,1.077,2026-01-26 12:00:00
4688,5,50.38,21.5,1.141,2026-01-26 18:00:00
4689,7,57.08,19.7,1.149,2026-01-26 00:00:00
4690,7,53.95,20.7,1.089,2026-01-26 06:00:00
4691,7,52.54,24.2,1.073,2026-01-26 12:00:00
4692,7,55.52,22.3,1.131,2026-01-26 18:00:00
4693,10,44.64,18.1,1.117,2026-01-26 00:00:00
4694,10,41.92,19.5,1.136,2026-01-26 06:00:00
4695,10,41.37,21.8,1.032,2026-01-26 12:00:00
4696,10,43.5,21.0,1.062,2026-01-26 18:00:00
4697,13,11.62,18.4,0.966,2026-01-26 00:00:00
4698,13,11.56,20.0,0.936,2026-01-26 06:00:00
4699,13,10.0,23.3,0.785,2026-01-26 12:00:00
4700,13,10.68,21.5,0.807,2026-01-26 18:00:00
4701,17,55.31,18.1,1.088,2026-01-26 00:00:00
4702,17,54.54,18.4,1.153,2026-01-26 06:00:00
4703,17,51.72,22.0,1.119,2026-01-26 12:00:00
4704,17,55.09,20.5,1.148,2026-01-26 18:00:00
4705,20,50.66,20.1,1.157,2026-01-26 00:00:00
4706,20,48.91,21.1,1.15,2026-01-26 06:00:00
4707,20,47.69,23.8,1.045,2026-01-26 12:00:00
4708,20,49.1,23.1,1.083,2026-01-26 18:00:00
4709,23,39.97,18.7,1.036,2026-01-26 00:00:00
4710,23,39.56,20.0,1.14,2026-01-26 06:00:00
4711,23,36.78,23.5,1.138,2026-01-26 12:00:00
4712,23,39.18,21.8,0.988,2026-01-26 18:00:00
4713,25,13.83,19.0,0.892,2026-01-26 00:00:00
4714,25,13.84,19.0,0.901,2026-01-26 06:00:00
4715,25,11.7,22.9,0.807,2026-01-26 12:00:00
4716,25,13.55,22.2,0.938,2026-01-26 18:00:00
4717,29,59.31,18.2,1.118,2026-01-26 00:00:00
4718,29,58.34,19.3,1.172,2026-01-26 06:00:00
4719,29,54.08,21.5,1.053,2026-01-26 12:00:00
4720,29,57.57,21.5,1.028,2026-01-26 18:00:00
4721,1,41.64,19.5,1.003,2026-01-27 00:00:00
4722,1,38.53,19.5,1.071,2026-01-27 06:00:00
4723,1,37.31,24.1,1.023,2026-01-27 12:00:00
4724,1,38.72,22.6,1.063,2026-01-27 18:00:00
4725,5,50.76,17.2,1.091,2026-01-27 00:00:00
4726,5,50.74,18.5,1.07,2026-01-27 06:00:00
4727,5,46.94,22.1,1.171,2026-01-27 12:00:00
4728,5,51.06,20.7,1.074,2026-01-27 18:00:00
4729,7,58.02,17.0,1.167,2026-01-27 00:00:00
4730,7,54.58,17.2,1.13,2026-01-27 06:00:00
4731,7,53.76,22.5,1.226,2026-01-27 12:00:00
4732,7,55.73,20.6,1.15,2026-01-27 18:00:00
4733,10,45.87,18.4,1.162,2026-01-27 00:00:00
4734,10,42.33,17.9,1.031,2026-01-27 06:00:00
4735,10,40.38,22.1,1.107,2026-01-27 12:00:00
4736,10,42.48,21.6,1.156,2026-01-27 18:00:00
4737,13,12.16,17.9,0.882,2026-01-27 00:00:00
4738,13,10.03,18.2,0.805,2026-01-27 06:00:00
4739,13,10.0,21.7,0.92,2026-01-27 12:00:00
4740,13,12.16,20.0,0.91,2026-01-27 18:00:00
4741,17,57.26,19.3,1.239,2026-01-27 00:00:00
4742,17,54.45,21.0,1.124,2026-01-27 06:00:00
4743,17,53.42,23.7,1.059,2026-01-27 12:00:00
4744,17,55.72,22.5,1.114,2026-01-27 18:00:00
4745,20,50.61,18.9,1.133,2026-01-27 00:00:00
4746,20,47.54,20.3,1.099,2026-01-27 06:00:00
4747,20,46.12,23.1,1.095,2026-01-27 12:00:00
4748,20,49.15,22.0,1.178,2026-01-27 18:00:00
4749,23,43.21,17.8,1.09,2026-01-27 00:00:00
4750,23,41.38,19.2,1.111,2026-01-27 06:00:00
4751,23,38.17,21.9,0.972,2026-01-27 12:00:00
4752,23,40.75,20.6,1.037,2026-01-27 18:00:00
4753,25,14.99,18.3,0.937,2026-01-27 00:00:00
4754,25,12.34,20.4,0.882,2026-01-27 06:00:00
4755,25,10.88,22.3,0.898,2026-01-27 12:00:00
4756,25,13.4,21.8,0.876,2026-01-27 18:00:00
4757,29,57.47,18.4,1.115,2026-01-27 00:00:00
4758,29,55.24,20.1,1.157,2026-01-27 06:00:00
4759,29,51.88,22.7,1.102,2026-01-27 12:00:00
4760,29,53.98,21.9,1.12,2026-01-27 18:00:00
4761,1,40.91,16.7,1.019,2026-01-28 00:00:00
4762,1,40.59,17.8,0.987,2026-01-28 06:00:00
4763,1,37.28,21.5,0.957,2026-01-28 12:00:00
4764,1,41.45,20.4,1.12,2026-01-28 18:00:00
4765,5,50.74,17.0,1.173,2026-01-28 00:00:00
4766,5,50.71,18.3,1.089,2026-01-28 06:00:00
4767,5,47.6,21.6,1.079,2026-01-28 12:00:00
4768,5,51.07,20.3,1.136,2026-01-28 18:00:00
4769,7,55.63,14.6,1.068,2026-01-28 00:00:00
4770,7,54.36,15.8,1.155,2026-01-28 06:00:00
4771,7,51.46,20.1,1.159,2026-01-28 12:00:00
4772,7,54.73,17.8,1.171,2026-01-28 18:00:00
4773,10,43.35,16.4,1.021,2026-01-28 00:00:00
4774,10,41.65,17.9,1.08,2026-01-28 06:00:00
4775,10,40.83,21.1,1.101,2026-01-28 12:00:00
4776,10,43.46,20.1,1.118,2026-01-28 18:00:00
4777,13,11.35,16.8,0.836,2026-01-28 00:00:00
4778,13,11.52,17.3,0.884,2026-01-28 06:00:00
4779,13,10.0,21.5,0.827,2026-01-28 12:00:00
4780,13,12.47,19.1,0.808,2026-01-28 18:00:00
4781,17,56.28,17.3,1.201,2026-01-28 00:00:00
4782,17,56.64,18.4,1.195,2026-01-28 06:00:00
4783,17,52.99,21.7,1.138,2026-01-28 12:00:00
4784,17,56.23,20.2,1.077,2026-01-28 18:00:00
4785,20,49.84,14.8,1.099,2026-01-28 00:00:00
4786,20,49.37,16.1,1.136,2026-01-28 06:00:00
4787,20,45.88,19.6,1.072,2026-01-28 12:00:00
4788,20,50.17,18.3,1.188,2026-01-28 18:00:00
4789,23,42.32,16.5,1.055,2026-01-28 00:00:00
4790,23,40.6,16.7,1.028,2026-01-28 06:00:00
4791,23,41.7,20.7,1.053,2026-01-28 12:00:00
4792,23,41.88,19.2,1.101,2026-01-28 18:00:00
4793,25,14.59,15.8,0.915,2026-01-28 00:00:00
4794,25,13.27,16.6,0.838,2026-01-28 06:00:00
4795,25,10.0,19.5,0.848,2026-01-28 12:00:00
4796,25,11.79,17.6,0.907,2026-01-28 18:00:00
4797,29,56.76,16.5,1.073,2026-01-28 00:00:00
4798,29,57.34,16.8,1.195,2026-01-28 06:00:00
4799,29,54.48,20.8,1.142,2026-01-28 12:00:00
4800,29,56.62,19.7,1.103,2026-01-28 18:00:00
4801,1,39.8,23.5,1.044,2026-01-29 00:00:00
4802,1,36.65,23.3,1.116,2026-01-29 06:00:00
4803,1,36.25,28.2,1.0,2026-01-29 12:00:00
4804,1,38.71,26.0,1.156,2026-01-29 18:00:00
4805,5,51.8,23.3,1.148,2026-01-29 00:00:00
4806,5,49.41,24.1,1.13,2026-01-29 06:00:00
4807,5,46.24,27.4,1.136,2026-01-29 12:00:00
4808,5,49.1,26.6,1.115,2026-01-29 18:00:00
4809,7,54.3,23.2,1.147,2026-01-29 00:00:00
4810,7,54.01,25.3,1.107,2026-01-29 06:00:00
4811,7,51.3,28.3,1.139,2026-01-29 12:00:00
4812,7,52.86,27.5,1.163,2026-01-29 18:00:00
4813,10,41.8,23.8,0.968,2026-01-29 00:00:00
4814,10,41.45,24.8,1.047,2026-01-29 06:00:00
4815,10,40.08,28.1,1.028,2026-01-29 12:00:00
4816,10,41.64,25.9,1.037,2026-01-29 18:00:00
4817,13,10.47,21.2,0.865,2026-01-29 00:00:00
4818,13,10.0,22.5,1.007,2026-01-29 06:00:00
4819,13,10.0,26.0,0.868,2026-01-29 12:00:00
4820,13,10.0,24.1,0.878,2026-01-29 18:00:00
4821,17,56.08,22.9,1.052,2026-01-29 00:00:00
4822,17,54.91,23.3,1.109,2026-01-29 06:00:00
4823,17,53.08,27.9,1.095,2026-01-29 12:00:00
4824,17,54.48,25.5,1.067,2026-01-29 18:00:00
4825,20,48.98,23.0,1.046,2026-01-29 00:00:00
4826,20,46.21,23.8,1.08,2026-01-29 06:00:00
4827,20,45.05,27.1,1.156,2026-01-29 12:00:00
4828,20,48.0,26.7,1.151,2026-01-29 18:00:00
4829,23,39.17,23.5,1.11,2026-01-29 00:00:00
4830,23,37.78,24.8,1.006,2026-01-29 06:00:00
4831,23,35.38,28.5,1.001,2026-01-29 12:00:00
4832,23,39.9,27.0,1.122,2026-01-29 18:00:00
4833,25,11.76,24.4,0.899,2026-01-29 00:00:00
4834,25,10.0,24.9,0.899,2026-01-29 06:00:00
4835,25,10.0,28.3,0.829,2026-01-29 12:00:00
4836,25,10.0,26.0,0.783,2026-01-29 18:00:00
